"id","gender","sexualstandards_1","sexualstandards_2","sexualstandards_3","sexualstandards_4","sexualstandards_5","sexualstandards_6","sexualstandards_7","sexualstandards_8","sexualstandards_9","complexity_1","complexity_2","complexity_3","complexity_4","complexity_5","complexity_6","complexity_7","sexdrive_1","sexdrive_2","sexdrive_3","sexdrive_4","sexdrive_5","performanceandorgasm_1","performanceandorgasm_2","performanceandorgasm_3","performanceandorgasm_4","player_1","player_2","player_3","player_4","emotionalsex_1","emotionalsex_2","emotionalsex_3","courtship_1","courtship_2","courtship_3","courtship_4","courtship_5","courtship_6","courtship_7","courtship_8","initiators_1","initiators_2","initiators_3","initiators_4","appearance_1","appearance_2","appearance_3","appearance_4","appearance_5","doublestandards_1","doublestandards_2","doublestandards_3","doublestandards_4","doublestandards_5","ammsa_1","ammsa_2","ammsa_3","ammsa_4","ammsa_5","ammsa_6","ammsa_7","ammsa_8","ammsa_9","ammsa_10","ammsa_11","ammsa_12","ammsa_13","ammsa_14","ammsa_15","ammsa_16","ammsa_17","ammsa_18","ammsa_19","ammsa_20","ammsa_21","arranged_1","situation_1","situation_2","situation_3","sex_1","sex_2","sex_3","sex_4","sex_5","sexlocation_1","sexlocation_2","sexlocation_3","sexlocation_4","sexlocation_5","sexlocation_6","contraception_1","contraception_2","contraception_3","contraception_4","contraception_5","metbefore","knownbefore","substances_1","substances_2","substances_3","substances_4","drunkstoned_1","drunkstoned_2","consentboy_1","consentboy_2","consentgirl_1","consentgirl_2","afterfeeling_1","afterfeeling_2","outlookgirl_1","outlookgirl_2","outlookgirl_3","outlookboy_1","outlookboy_2","outlookboy_3"
343,2,1,1,2,1,2,2,2,2,2,4,4,4,4,3,5,4,4,3,4,3,2,2,2,5,4,3,3,2,3,3,4,3,1,2,2,1,1,2,1,2,4,2,2,4,3,2,2,2,4,3,3,3,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,4,1,4,4,2,4,3,3,4,4,4,5,2,1,1,1,2,2,2,1,4,2,4,4,3,3,1,1,2,2,1,1,1,1,5,5,4,2,2,4,2,2
344,1,1,1,1,1,1,1,1,1,1,6,6,5,5,6,6,1,4,1,4,1,2,4,2,5,2,2,3,3,2,1,1,1,4,5,1,1,4,1,2,2,4,1,1,5,6,3,2,1,5,1,1,3,1,1,4,2,2,1,2,3,3,2,1,7,1,3,1,1,1,1,2,5,2,7,2,5,4,2,4,5,4,2,3,3,4,4,1,1,1,2,5,5,3,1,2,1,2,4,4,1,1,2,2,2,1,2,1,5,5,4,2,1,3,3,1
345,1,3,3,3,3,3,3,2,3,3,5,5,5,5,5,5,4,4,4,4,4,4,6,6,6,6,4,4,6,4,4,4,3,3,4,3,2,1,2,3,4,5,5,4,5,4,4,4,4,4,3,5,4,4,3,4,5,1,2,3,1,4,5,2,4,2,5,6,2,1,2,1,1,4,6,1,5,2,4,1,5,3,3,5,3,3,3,1,1,1,2,5,5,2,2,1,4,4,4,4,1,1,2,2,1,1,1,1,5,5,5,2,1,5,1,1
346,2,4,4,4,4,3,4,2,4,2,3,3,3,4,4,4,2,3,2,3,3,2,4,3,1,5,4,4,5,5,4,4,2,1,6,1,4,1,1,1,1,6,3,4,4,3,1,2,4,1,2,4,2,2,2,5,4,4,5,6,5,5,2,2,4,2,3,4,6,7,3,1,1,1,6,6,5,1,4,2,2,2,2,4,4,2,4,1,1,1,4,5,5,5,2,2,5,5,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,5,1,1
348,1,3,2,5,4,2,2,3,1,2,5,5,6,6,6,2,5,2,1,2,2,1,2,4,5,5,3,2,5,4,4,4,5,4,4,1,2,2,1,2,4,5,4,2,4,5,2,3,4,4,5,5,2,2,2,2,5,2,1,1,1,4,4,5,3,1,2,3,3,1,2,5,2,2,1,1,4,2,2,1,2,2,2,1,1,4,3,1,1,1,1,4,4,1,2,4,1,1,4,4,1,1,3,3,1,1,1,1,5,5,3,3,1,3,3,1
349,1,3,3,2,3,5,2,3,3,3,4,5,4,5,3,4,4,5,4,5,4,5,4,5,5,4,3,5,3,3,4,4,2,4,5,2,3,2,2,2,4,4,3,4,4,4,5,3,3,4,2,5,4,2,2,4,3,4,3,4,3,3,4,2,5,4,3,5,4,2,4,3,5,6,5,3,5,4,3,3,5,2,3,3,2,4,4,2,1,4,3,2,5,4,3,3,3,4,4,4,2,2,2,2,2,3,3,3,5,4,4,3,2,4,3,2
350,1,3,2,2,2,2,2,2,2,3,5,5,6,5,4,4,5,4,3,4,4,5,4,3,5,5,4,4,4,4,2,3,2,2,4,3,2,3,3,1,3,6,3,4,3,4,4,2,4,4,3,4,3,2,2,4,6,4,4,5,5,5,3,5,5,2,3,5,5,3,4,1,2,5,6,1,2,5,4,2,4,4,5,2,4,4,1,2,2,4,2,4,5,2,2,4,3,5,5,5,1,3,3,3,2,4,4,4,4,4,2,4,1,2,3,1
351,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,2,2,2,2,2,5,4,2,4,6,6,1,6,5,5,2,5,5,4,5,5,5,1,5,4,4,4,4,5,6,5,5,2,4,6,5,5,1,2,5,4,1,6,3,6,6,6,4,1,3,5,7,2,6,1,2,7,6,1,5,5,5,5,3,3,3,3,3,4,4,1,1,1,1,4,4,4,4,2,3,5,4,4,1,1,2,2,2,2,2,2,5,5,3,3,3,3,3,3
352,2,6,6,6,4,5,6,2,2,1,5,5,5,5,4,5,5,6,6,6,6,5,5,5,4,6,5,6,5,5,5,5,4,1,5,2,1,4,1,1,4,5,2,2,2,6,5,4,6,5,6,1,6,6,6,4,4,3,4,1,4,4,1,6,4,4,1,7,4,7,2,1,1,6,6,1,4,4,1,1,5,3,4,5,1,1,1,4,1,1,3,1,5,1,1,1,1,1,5,5,3,1,2,2,5,1,1,1,2,2,3,3,3,3,3,3
353,2,5,3,3,5,6,3,2,3,2,4,5,4,4,3,5,3,3,2,3,2,3,5,5,5,6,4,5,2,4,3,3,3,1,1,1,2,1,4,2,3,5,4,2,2,5,4,3,4,3,3,2,4,2,3,2,4,3,2,2,2,1,1,1,3,1,3,3,3,1,3,1,1,1,3,1,5,2,2,5,4,3,3,5,3,2,5,3,1,1,1,5,5,1,2,3,4,5,2,1,1,1,1,1,4,1,1,1,5,3,5,2,1,4,2,1
354,2,5,5,4,4,4,5,5,2,5,4,4,6,5,3,6,2,5,5,5,5,4,6,4,5,6,3,4,3,4,5,6,3,2,5,2,2,4,4,2,2,5,4,3,5,4,3,4,4,1,4,5,5,4,3,3,5,5,4,3,3,4,4,2,4,2,3,4,6,6,6,2,3,5,7,4,5,4,5,2,3,3,4,5,3,1,4,2,2,3,4,5,5,2,1,1,3,4,4,4,1,1,3,3,3,1,1,1,4,3,4,3,3,4,3,3
355,1,3,2,4,3,4,4,4,4,3,3,4,4,3,4,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,4,2,4,4,2,2,3,4,4,3,3,4,1,2,4,3,2,3,1,2,3,4,3,4,4,4,4,2,4,3,4,4,4,3,2,4,4,4,4,4,2,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,4,2,3,5,2,2,1,1,1,1,1,1,2,2,4,5,5,2,2,5,1,1
356,1,1,1,1,1,2,2,2,2,2,6,6,4,6,4,5,4,5,4,4,5,5,2,4,5,3,5,5,4,4,3,4,2,2,6,2,4,3,3,3,4,6,3,4,5,5,4,6,4,4,5,3,4,2,2,3,3,4,2,3,1,2,3,2,4,2,4,2,5,3,5,4,6,5,3,1,4,5,2,2,5,4,5,4,4,4,4,2,1,2,2,4,5,4,2,1,3,4,5,5,2,2,3,3,1,1,1,1,4,4,3,3,4,3,3,4
357,2,2,1,1,2,3,3,2,1,2,3,3,4,4,3,4,3,3,3,4,2,3,4,1,4,4,3,4,3,4,4,4,4,3,1,1,2,2,1,1,1,2,1,1,3,4,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,4,3,3,4,3,4,4,2,1,1,1,2,4,5,3,1,3,4,4,4,4,1,1,2,2,1,1,1,1,4,4,4,2,2,3,3,3
358,1,1,1,1,4,3,3,1,2,1,6,6,6,6,6,3,5,6,6,6,6,5,4,2,4,2,4,6,6,6,5,6,4,5,1,1,4,4,5,1,5,6,5,3,2,5,6,3,5,5,3,5,5,3,2,5,5,5,5,5,2,3,4,4,6,6,4,5,3,3,2,2,4,4,6,3,4,5,4,2,4,3,4,2,3,5,4,3,2,2,1,4,5,4,2,2,3,4,4,4,1,1,1,3,1,4,3,3,4,4,3,3,2,3,3,3
359,1,3,3,3,4,4,3,4,4,3,5,5,5,4,4,3,4,4,4,4,3,4,3,3,4,5,4,4,4,5,3,4,3,4,3,4,4,3,3,2,4,4,3,3,3,5,3,4,5,5,3,6,4,3,4,3,3,5,3,3,3,3,5,5,4,4,3,6,6,2,6,2,6,4,2,5,4,4,1,3,5,4,4,3,4,4,4,1,1,2,2,4,3,4,4,2,1,1,5,5,3,3,4,4,1,1,1,1,4,4,4,3,2,2,4,4
360,1,2,2,1,4,1,1,3,2,2,6,5,5,4,5,4,3,5,3,2,4,3,5,5,5,6,3,2,4,3,3,4,2,3,5,2,6,5,5,2,2,6,5,3,6,5,5,5,4,3,3,5,4,3,2,5,5,6,5,6,6,4,6,4,3,6,5,5,4,5,3,2,5,6,4,3,5,2,5,4,3,4,4,4,4,4,5,2,3,2,3,4,2,3,5,5,2,2,4,4,1,1,2,2,2,3,2,1,5,5,4,3,2,2,4,2
361,1,5,4,4,5,6,6,4,4,5,5,5,5,6,5,6,5,4,5,4,3,3,4,4,5,5,5,5,3,5,5,5,4,4,4,4,3,3,3,3,4,5,3,3,5,4,4,4,4,4,4,4,4,3,3,5,2,4,3,2,3,3,1,5,5,4,3,6,4,3,4,2,5,5,5,2,4,4,4,3,5,3,3,4,2,3,3,1,1,1,1,2,2,4,4,4,2,5,5,5,1,1,3,3,2,4,4,2,2,2,3,3,3,3,3,3
362,1,4,3,3,4,2,4,2,4,4,5,5,5,5,5,6,4,2,2,2,1,2,6,4,4,4,4,5,4,4,4,5,4,4,4,3,4,2,3,3,3,6,4,3,3,3,3,2,4,5,3,4,4,2,2,4,4,4,5,2,1,5,3,3,4,3,2,5,4,5,4,4,1,5,3,1,4,5,4,2,3,2,2,2,2,3,3,2,2,1,2,2,3,2,4,4,3,4,5,5,1,1,3,3,2,2,3,2,4,4,5,1,2,4,2,4
363,2,3,2,2,3,2,3,2,2,3,6,5,5,5,3,3,5,4,4,5,5,4,5,3,5,5,4,5,4,4,4,4,4,2,2,2,2,4,2,2,2,5,2,4,4,2,1,4,5,5,5,4,4,2,2,5,6,5,5,4,4,4,4,4,3,4,5,6,2,3,2,1,3,4,5,5,4,5,3,2,4,3,3,4,3,3,3,2,1,2,4,1,4,1,2,1,3,4,3,3,1,1,2,2,2,1,3,3,5,5,4,4,2,3,4,3
364,1,2,2,2,3,2,3,2,2,2,4,4,4,4,3,3,4,4,4,4,4,4,2,2,4,2,4,4,4,4,4,4,4,3,6,1,3,2,3,2,2,4,2,2,5,5,4,2,4,5,3,3,3,3,2,4,2,2,2,2,2,4,4,4,4,4,2,2,5,3,3,2,5,4,3,5,4,4,2,2,4,4,4,2,4,4,4,1,1,4,4,3,4,4,2,4,5,5,5,5,3,2,3,3,1,1,1,1,5,5,3,2,2,5,2,1
365,2,4,1,2,1,4,5,2,1,4,6,6,5,6,6,6,6,2,5,5,5,5,6,1,6,6,6,6,5,6,6,6,6,4,1,1,1,1,2,1,4,5,2,1,4,6,6,4,4,4,6,5,4,1,1,1,5,1,1,1,1,1,1,1,5,1,3,2,2,1,1,1,6,5,6,1,4,4,5,1,4,2,4,4,2,5,2,1,1,1,1,4,5,5,2,1,1,2,5,5,1,1,3,3,1,1,1,1,5,5,4,2,2,2,4,4
366,2,6,2,6,5,6,5,4,1,5,4,5,2,4,2,4,3,1,1,2,1,1,1,2,2,4,4,4,2,4,5,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,3,1,3,5,5,1,2,2,2,2,2,2,1,1,1,4,1,1,2,1,3,2,3,1,2,1,6,1,5,2,4,4,4,3,3,4,3,4,4,1,1,1,2,5,5,3,1,1,4,4,4,4,1,1,2,2,1,1,1,1,4,4,5,2,1,3,3,3
367,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,4,3,1,1,1,4,3,1,4,6,1,1,6,6,1,4,1,4,1,1,6,6,1,6,1,1,1,1,3,5,1,3,1,1,2,2,4,5,5,7,5,1,5,1,1,5,1,1,5,5,2,4,5,5,4,5,5,5,5,1,2,2,4,5,5,4,1,1,3,4,4,4,1,1,2,2,1,1,1,1,5,5,4,4,2,4,4,2
368,1,5,3,5,2,5,5,3,3,5,4,4,5,5,3,4,3,3,4,4,3,3,5,2,5,5,3,3,2,3,4,4,4,3,2,2,2,2,2,2,2,4,3,4,4,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,2,4,2,2,1,4,3,4,2,2,2,3,2,4,4,4,1,1,1,2,5,4,4,1,3,3,3,4,4,1,1,2,2,2,2,2,2,4,4,4,2,2,4,2,2
369,1,3,3,4,3,4,3,3,3,2,4,3,3,5,3,4,3,2,2,2,2,2,1,1,1,2,3,3,3,3,3,4,3,1,3,1,1,2,1,2,2,4,3,3,3,2,2,2,2,4,3,4,3,3,3,3,4,4,4,3,3,4,4,4,2,3,3,4,2,2,3,3,2,3,5,3,5,3,3,4,4,4,3,2,4,4,4,2,1,1,2,4,4,3,3,2,3,4,4,4,1,1,1,1,3,3,2,2,4,4,4,3,3,4,3,3
370,1,3,2,3,3,3,3,2,4,2,5,4,5,4,4,4,3,4,3,3,3,2,3,2,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,2,2,5,3,3,3,4,4,3,4,4,3,2,3,3,3,4,3,4,3,2,4,3,3,2,4,5,3,4,4,4,4,2,4,2,5,2,5,5,2,2,2,2,2,2,2,3,3,1,1,1,1,1,4,1,3,1,2,1,4,4,1,1,2,2,4,2,3,3,3,3,4,2,2,2,4,3
371,1,1,3,3,1,3,3,3,1,2,5,5,5,3,4,5,4,2,2,2,2,2,4,4,4,5,4,4,5,4,5,5,3,3,3,3,2,2,3,3,2,4,2,2,2,3,3,3,3,4,3,3,3,2,2,1,1,3,1,1,1,1,3,1,1,1,1,1,1,7,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,4,5,4,2,1,3,2,4,4,1,1,3,3,2,2,3,3,5,5,4,2,1,5,1,1
372,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,3,2,2,3,4,4,4,4,3,3,2,3,3,3,3,4,5,3,3,3,4,2,3,4,4,3,3,4,3,4,4,5,3,2,4,5,4,4,4,3,3,5,5,4,4,2,4,4,3,5,4,5,3,2,2,2,2,4,3,3,3,3,1,1,1,1,4,5,3,1,2,4,4,4,4,4,1,3,3,2,3,3,3,4,4,3,3,3,3,3,3
373,1,2,3,3,2,3,2,3,4,3,5,5,6,5,5,6,4,6,4,5,5,5,5,3,4,5,3,4,3,4,5,5,4,5,5,4,4,2,2,4,5,5,4,4,4,5,4,4,5,5,4,5,5,5,2,3,5,5,4,4,4,2,4,5,5,2,5,5,5,7,5,4,6,2,5,1,5,2,4,1,4,3,2,2,2,4,4,1,1,1,1,5,5,4,1,1,4,4,4,4,1,1,2,2,4,4,3,3,4,4,3,3,2,4,2,2
374,1,4,3,3,4,3,4,1,4,3,4,4,5,4,4,3,1,3,4,4,4,3,6,6,6,6,4,4,4,4,2,3,1,5,1,1,5,4,1,1,4,6,1,1,4,5,3,2,4,3,4,4,2,1,1,2,1,1,2,2,2,2,4,5,4,2,2,2,1,6,1,1,5,1,2,2,5,4,5,1,4,3,5,1,2,2,4,3,3,2,3,5,5,4,2,1,3,1,4,4,4,4,3,2,3,2,1,1,2,3,2,4,4,4,2,3
375,1,4,1,1,6,4,3,3,1,3,2,2,2,2,2,2,1,4,5,5,4,5,6,6,6,6,1,1,1,1,1,2,1,1,1,1,6,3,3,1,2,6,1,2,4,4,1,4,1,1,4,1,3,2,4,5,2,3,4,4,4,4,1,4,2,4,4,1,4,7,2,2,4,4,7,7,5,1,5,3,5,5,3,5,5,3,3,5,5,1,5,4,5,5,4,4,5,5,1,1,1,1,1,1,3,1,4,1,5,5,5,1,1,5,1,1
376,2,5,5,5,5,4,5,2,5,4,6,6,6,6,6,6,6,5,3,4,6,2,6,2,4,5,5,5,1,1,5,6,5,4,5,2,5,2,1,1,1,6,2,2,4,4,2,3,5,2,6,2,5,2,2,4,6,5,5,6,6,6,1,6,3,4,6,7,2,4,2,1,4,2,7,5,2,2,4,2,5,4,3,5,2,1,1,1,1,1,4,1,5,1,1,1,4,5,5,5,1,1,3,3,4,1,3,5,5,2,5,2,2,4,4,4
377,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,6,1,5,6,1,2,5,1,6,6,6,2,6,1,2,5,1,1,2,6,4,1,5,2,1,1,2,4,2,5,1,2,1,1,1,1,1,1,2,1,2,4,4,1,1,3,7,7,1,1,1,6,2,4,5,5,5,1,5,2,2,4,1,5,1,1,1,1,2,1,1,1,5,1,1,1,5,5,1,1,1,1,5,1,1,1,4,4,4,2,5,3,3,3
378,2,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,4,3,3,3,3,2,3,3,5,4,3,3,2,3,4,4,3,2,2,2,2,2,2,2,4,5,3,4,2,4,2,4,4,4,4,4,3,3,2,4,3,5,4,3,2,5,5,6,5,4,4,5,3,4,3,3,2,6,5,3,4,4,3,3,4,3,4,4,4,3,4,3,3,4,3,2,2,2,4,2,3,4,4,4,1,1,1,1,4,4,4,4,3,3,3,3,3,3,3,3
379,2,4,4,4,2,2,2,1,1,3,5,5,5,5,5,4,5,1,1,1,1,1,5,4,5,5,6,6,1,2,2,2,4,2,2,1,1,1,1,1,1,6,1,1,1,2,1,1,1,3,2,1,2,1,1,4,2,1,1,1,1,1,1,1,3,1,1,1,2,7,2,1,4,5,2,1,4,4,3,3,4,4,3,3,3,5,2,1,1,1,1,5,5,5,1,2,3,4,4,4,1,1,3,3,4,1,2,2,3,3,4,1,1,1,1,2
380,1,3,3,4,3,4,3,2,4,3,5,4,4,5,5,3,4,4,3,4,4,4,5,2,2,4,3,3,4,5,4,4,4,4,5,2,3,5,5,1,3,4,4,3,4,4,2,2,5,5,3,4,5,3,3,5,3,2,3,3,3,4,6,3,5,4,3,6,5,5,3,2,5,3,3,4,5,5,2,5,4,2,4,2,2,4,4,2,2,1,2,2,5,2,3,4,5,5,4,4,2,2,3,3,2,2,4,2,5,5,5,1,1,5,1,1
381,2,4,6,5,5,3,5,3,5,6,5,5,6,5,5,6,4,4,2,3,4,4,5,5,4,6,4,4,5,3,5,5,5,2,2,5,3,4,4,1,4,4,5,4,5,3,3,5,5,4,5,5,5,2,2,1,3,5,1,4,2,3,3,4,4,4,4,5,2,5,1,3,2,2,5,3,5,4,2,4,5,2,3,5,2,2,4,3,1,1,2,2,3,4,4,5,4,5,5,2,1,1,1,1,4,1,2,1,3,2,3,2,2,1,1,4
382,2,1,1,1,1,2,2,2,1,2,3,2,4,2,2,1,1,2,2,3,3,2,4,1,1,3,3,3,3,3,3,3,3,3,3,1,4,2,1,3,4,3,2,4,5,4,3,2,5,4,3,2,3,1,4,4,4,4,4,4,2,1,2,4,4,4,2,3,4,5,3,2,5,3,2,4,2,5,3,2,4,3,4,3,3,1,4,4,4,1,3,5,5,2,1,1,1,1,4,5,2,1,3,3,3,1,3,3,3,3,4,2,1,3,3,3
383,1,1,1,1,1,1,1,1,1,1,5,5,4,4,2,3,3,3,2,3,2,3,4,4,3,4,3,3,3,3,3,4,3,2,5,1,2,3,4,2,3,5,2,1,5,4,3,2,4,4,3,2,2,2,1,4,3,5,2,2,2,5,5,4,4,1,3,1,4,7,2,1,4,7,3,2,4,4,4,4,5,4,3,3,3,4,4,2,2,3,2,3,4,4,2,2,1,1,3,4,2,2,3,3,2,2,1,2,4,4,4,4,4,4,4,4
384,1,2,2,3,2,2,2,2,2,2,5,4,5,3,5,3,4,2,5,2,3,2,2,2,5,5,2,2,2,2,3,2,2,4,5,2,1,2,2,3,3,4,3,2,4,3,4,3,5,5,4,5,5,2,1,4,5,4,3,3,4,3,2,4,3,3,4,2,2,3,2,2,2,6,5,3,2,4,3,2,4,4,5,2,4,4,3,1,1,1,2,4,5,4,1,1,1,1,2,3,1,3,1,1,1,1,3,3,4,4,3,3,3,3,3,1
385,1,2,3,3,2,4,4,2,4,2,5,4,6,5,2,3,4,2,2,3,1,2,5,2,6,6,3,4,2,3,3,3,2,4,2,1,2,1,1,1,2,6,2,3,4,4,2,1,5,3,1,2,3,3,1,2,5,2,1,2,2,3,2,4,5,1,5,1,3,3,2,1,5,2,4,1,4,4,3,4,3,3,4,2,2,4,4,1,1,1,3,5,5,2,1,1,4,4,4,4,1,1,2,2,1,1,1,1,5,5,3,3,2,4,2,4
386,1,3,3,3,3,3,3,3,2,3,6,6,6,6,5,5,5,5,5,5,5,5,5,3,4,4,4,4,4,4,3,4,3,3,3,3,3,2,3,3,5,5,3,2,4,5,4,4,4,4,4,4,5,2,2,4,4,3,3,3,5,3,6,5,5,3,3,5,4,2,4,3,5,2,5,3,5,4,4,3,4,4,4,5,3,4,4,1,2,2,3,5,5,4,2,2,3,5,4,4,3,3,3,3,1,2,2,2,5,5,3,3,2,4,2,2
387,1,5,5,5,5,6,3,4,6,4,5,6,6,5,6,6,5,2,4,3,5,3,2,1,1,6,4,3,2,4,5,5,4,4,6,1,2,3,2,1,2,5,2,1,5,5,1,4,4,5,1,6,1,1,5,6,3,3,3,5,1,3,3,3,5,1,4,1,6,5,5,1,2,5,5,1,4,5,2,4,5,5,5,4,4,4,4,2,1,1,4,5,5,5,2,1,3,4,5,5,1,1,3,3,1,1,1,1,5,5,4,2,1,4,2,1
388,1,4,4,4,4,4,3,3,4,3,4,4,4,4,3,3,3,3,3,3,4,3,4,3,4,4,3,3,3,3,3,2,3,4,5,2,3,3,2,2,5,4,1,4,5,4,3,4,5,3,3,4,3,2,2,5,4,4,3,4,5,5,3,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,3,3,3,3,3,2,2,4,3,2,2,2,2,3,4,4,2,2,3,4,4,4,2,2,3,3,2,2,3,2,4,4,3,3,2,4,4,2
389,1,6,4,4,4,6,4,5,1,6,6,6,6,6,6,6,6,4,4,4,5,4,1,1,3,4,1,1,1,1,3,4,1,5,2,1,1,1,4,1,4,6,1,4,3,1,1,4,5,4,4,6,5,1,3,2,5,1,1,2,3,2,3,7,7,3,2,7,1,6,2,1,1,7,6,1,5,5,1,2,2,2,5,1,2,2,4,1,1,1,1,5,5,5,1,1,3,4,5,4,1,1,2,2,1,1,1,1,4,4,4,2,1,4,2,1
390,2,2,2,2,2,2,4,4,2,4,5,4,5,4,2,4,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,4,4,2,4,4,3,3,2,2,2,3,3,3,3,4,3,2,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,6,2,1,2,4,4,2,4,3,4,1,3,3,2,3,3,1,2,1,1,1,3,4,5,4,1,1,4,4,4,4,2,1,4,4,2,1,2,1,4,4,4,4,5,4,4,4
391,1,2,4,3,4,3,3,3,5,2,5,5,5,5,5,5,5,5,4,5,5,4,3,2,4,4,4,5,4,3,5,5,5,3,4,4,3,5,4,3,4,4,3,3,3,4,4,4,5,3,4,2,3,2,4,5,5,5,4,4,3,4,3,5,5,5,5,5,5,4,3,2,5,5,4,5,4,4,3,3,4,3,2,4,3,2,4,4,2,2,4,5,5,2,1,2,4,5,4,4,1,1,2,2,3,3,3,3,4,4,4,3,1,4,2,1
392,1,2,2,2,2,2,2,2,2,2,6,6,2,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,3,1,1,1,1,1,1,1,1,6,6,6,6,6,6,4,6,6,6,6,6,6,3,1,1,1,1,1,1,1,1,4,7,1,1,1,7,7,7,1,1,1,7,1,5,4,5,5,1,1,5,1,1,5,5,1,1,1,4,5,5,5,5,5,2,2,5,5,1,1,3,3,1,1,1,1,5,5,5,1,1,5,1,1
393,1,4,3,3,3,5,3,3,4,4,6,5,5,5,5,3,6,4,5,6,5,4,5,3,4,5,5,5,4,5,5,5,4,4,4,2,3,3,2,2,3,6,3,5,3,5,3,4,4,4,5,4,6,3,3,5,4,3,3,3,3,3,6,5,5,5,5,4,4,3,5,3,5,3,5,6,4,4,2,5,3,2,3,1,2,2,4,3,2,4,1,4,5,4,1,2,4,4,4,4,1,1,2,2,3,4,2,2,4,3,4,2,2,4,2,2
394,1,4,4,4,4,4,4,4,4,4,5,4,5,5,4,4,4,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,4,3,4,3,4,4,3,4,3,4,3,4,3,1,3,4,4,4,4,3,5,3,2,3,1,2,3,5,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,2,1,1,3,3,4,2,3,3,4,3,3,4,3,3
395,1,4,2,2,4,3,2,2,3,2,4,4,3,4,4,4,4,3,3,3,3,2,5,4,4,5,2,2,3,3,3,3,2,1,3,2,1,1,1,2,3,4,2,2,4,2,3,2,4,4,3,3,3,3,2,4,4,4,4,3,4,3,2,4,4,4,4,3,2,3,2,4,5,4,4,2,4,4,4,4,4,3,4,4,4,4,2,1,1,1,4,5,5,4,1,1,3,4,4,4,3,3,2,2,2,2,2,2,4,4,3,3,3,3,3,3
396,1,4,4,4,4,3,3,3,5,3,3,5,5,5,5,5,1,4,4,3,3,4,2,2,4,3,4,4,3,4,4,5,3,1,2,2,2,4,4,3,4,6,3,3,5,5,4,3,4,3,4,4,5,5,2,4,3,4,4,4,1,2,2,4,1,4,5,6,1,4,1,2,1,6,7,1,4,4,4,4,4,2,2,2,2,4,4,4,3,3,4,4,5,3,2,2,4,5,4,4,1,1,2,2,4,3,3,4,5,4,3,3,3,4,2,1
397,1,4,4,4,4,4,4,4,3,4,4,4,5,4,5,5,4,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,3,2,3,4,3,4,5,5,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,5,3,4,3,5,4,4,5,3,6,3,5,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,4,1,1,1,1,1,1,1,1,2,4,4,1,3,3,2,2,4,3,3,3
398,1,5,5,5,5,5,5,5,5,4,6,5,6,5,5,4,5,5,5,5,5,4,3,5,4,6,4,4,5,5,4,4,3,6,3,3,3,4,4,3,6,4,2,2,6,5,4,5,4,4,5,5,4,2,4,5,7,3,5,5,5,5,7,5,7,5,6,7,7,2,7,3,3,4,7,5,2,3,3,2,4,3,3,4,3,2,2,4,2,2,4,4,2,5,4,4,4,5,1,1,1,1,1,1,1,3,4,2,2,2,2,4,2,2,4,2
399,1,3,4,4,3,3,4,4,3,3,6,6,6,5,5,6,4,4,4,4,4,2,6,6,6,5,4,4,3,4,6,6,4,5,4,4,5,5,5,2,6,6,4,6,4,6,2,5,6,4,5,5,2,5,4,4,6,3,4,5,5,5,7,4,6,4,3,7,6,7,5,2,6,7,6,5,5,2,4,5,5,4,2,5,4,5,5,1,1,1,1,5,5,1,1,1,3,3,2,2,1,1,1,1,1,1,4,2,4,4,5,1,1,5,2,1
